time(micros),GSR,skin_resistance
999,107.0,36.74101610904585
1064,106.0,36.848635235732004
1129,104.0,37.06467661691542
1195,103.0,37.17310087173101
1260,102.0,37.281795511221944
1325,102.0,37.281795511221944
1390,101.0,37.390761548064916
1455,101.0,37.390761548064916
1520,101.0,37.390761548064916
1586,102.0,37.281795511221944
1650,102.0,37.281795511221944
1716,103.0,37.17310087173101
1780,104.0,37.06467661691542
1846,106.0,36.848635235732004
1911,106.0,36.848635235732004
1976,106.0,36.848635235732004
2041,107.0,36.74101610904585
2106,108.0,36.633663366336634
2171,108.0,36.633663366336634
2237,109.0,36.52657601977751
2301,110.0,36.41975308641975
2367,111.0,36.31319358816276
2433,112.0,36.206896551724135
2497,112.0,36.206896551724135
2563,113.0,36.10086100861009
2627,114.0,35.995085995085994
2693,115.0,35.889570552147234
2758,115.0,35.889570552147234
2823,115.0,35.889570552147234
2888,116.0,35.78431372549019
2954,117.0,35.67931456548348
3018,117.0,35.67931456548348
3084,118.0,35.57457212713937
3149,118.0,35.57457212713937
3214,119.0,35.470085470085465
3279,119.0,35.470085470085465
3345,119.0,35.470085470085465
3409,120.0,35.36585365853659
3475,119.0,35.470085470085465
3539,120.0,35.36585365853659
3605,121.0,35.26187576126675
3671,121.0,35.26187576126675
3735,120.0,35.36585365853659
3801,121.0,35.26187576126675
3866,121.0,35.26187576126675
3931,121.0,35.26187576126675
3996,121.0,35.26187576126675
4062,122.0,35.15815085158151
4126,122.0,35.15815085158151
4192,122.0,35.15815085158151
4256,121.0,35.26187576126675
4322,122.0,35.15815085158151
4387,122.0,35.15815085158151
4452,122.0,35.15815085158151
4517,122.0,35.15815085158151
4583,123.0,35.0546780072904
4647,122.0,35.15815085158151
4713,122.0,35.15815085158151
4779,122.0,35.15815085158151
4843,123.0,35.0546780072904
4909,122.0,35.15815085158151
4973,123.0,35.0546780072904
5039,123.0,35.0546780072904
5104,123.0,35.0546780072904
5169,123.0,35.0546780072904
5234,123.0,35.0546780072904
5300,123.0,35.0546780072904
5364,123.0,35.0546780072904
5430,123.0,35.0546780072904
5495,123.0,35.0546780072904
5560,124.0,34.95145631067962
5625,124.0,34.95145631067962
5690,124.0,34.95145631067962
5755,123.0,35.0546780072904
5821,124.0,34.95145631067962
5885,124.0,34.95145631067962
5951,124.0,34.95145631067962
6017,124.0,34.95145631067962
6081,124.0,34.95145631067962
6147,124.0,34.95145631067962
6212,124.0,34.95145631067962
6277,124.0,34.95145631067962
6342,125.0,34.84848484848485
6407,124.0,34.95145631067962
6472,125.0,34.84848484848485
6537,125.0,34.84848484848485
6602,125.0,34.84848484848485
6668,124.0,34.95145631067962
6732,124.0,34.95145631067962
6798,125.0,34.84848484848485
6863,126.0,34.74576271186441
6928,126.0,34.74576271186441
6993,126.0,34.74576271186441
7059,125.0,34.84848484848485
7123,126.0,34.74576271186441
7189,126.0,34.74576271186441
7255,126.0,34.74576271186441
7319,126.0,34.74576271186441
7385,126.0,34.74576271186441
7449,126.0,34.74576271186441
7515,126.0,34.74576271186441
7580,126.0,34.74576271186441
7645,125.0,34.84848484848485
7710,125.0,34.84848484848485
7776,124.0,34.95145631067962
7840,123.0,35.0546780072904
7906,121.0,35.26187576126675
7971,120.0,35.36585365853659
8036,118.0,35.57457212713937
8101,116.0,35.78431372549019
8166,114.0,35.995085995085994
8231,113.0,36.10086100861009
8297,111.0,36.31319358816276
8361,111.0,36.31319358816276
8427,110.0,36.41975308641975
8493,109.0,36.52657601977751
8557,109.0,36.52657601977751
8623,109.0,36.52657601977751
8688,109.0,36.52657601977751
8753,109.0,36.52657601977751
8818,108.0,36.633663366336634
8883,109.0,36.52657601977751
8948,110.0,36.41975308641975
9014,110.0,36.41975308641975
9078,110.0,36.41975308641975
9144,110.0,36.41975308641975
9209,110.0,36.41975308641975
9274,109.0,36.52657601977751
9339,108.0,36.633663366336634
9405,107.0,36.74101610904585
9469,106.0,36.848635235732004
9535,105.0,36.95652173913043
9600,105.0,36.95652173913043
9665,105.0,36.95652173913043
9731,104.0,37.06467661691542
9795,105.0,36.95652173913043
9861,105.0,36.95652173913043
9926,105.0,36.95652173913043
9991,105.0,36.95652173913043
10059,106.0,36.848635235732004
10129,107.0,36.74101610904585
10199,108.0,36.633663366336634
10267,109.0,36.52657601977751
10337,109.0,36.52657601977751
10405,110.0,36.41975308641975
10475,111.0,36.31319358816276
10545,112.0,36.206896551724135
10613,114.0,35.995085995085994
10683,116.0,35.78431372549019
10753,117.0,35.67931456548348
10821,118.0,35.57457212713937
10891,119.0,35.470085470085465
10959,121.0,35.26187576126675
11029,121.0,35.26187576126675
11099,122.0,35.15815085158151
11167,123.0,35.0546780072904
11237,124.0,34.95145631067962
11305,125.0,34.84848484848485
11375,126.0,34.74576271186441
11445,127.0,34.64328899637243
11513,128.0,34.54106280193237
11583,128.0,34.54106280193237
11653,129.0,34.43908323281061
11721,130.0,34.33734939759036
11791,130.0,34.33734939759036
11859,131.0,34.2358604091456
11929,131.0,34.2358604091456
11999,132.0,34.13461538461539
12067,132.0,34.13461538461539
12137,133.0,34.03361344537815
12207,133.0,34.03361344537815
12275,133.0,34.03361344537815
12345,134.0,33.93285371702638
12413,134.0,33.93285371702638
12483,134.0,33.93285371702638
12553,135.0,33.83233532934132
12621,135.0,33.83233532934132
12691,135.0,33.83233532934132
12760,135.0,33.83233532934132
12829,136.0,33.73205741626794
12899,136.0,33.73205741626794
12967,136.0,33.73205741626794
13037,136.0,33.73205741626794
13107,136.0,33.73205741626794
13175,136.0,33.73205741626794
13245,137.0,33.63201911589008
13314,137.0,33.63201911589008
13383,137.0,33.63201911589008
13453,137.0,33.63201911589008
13521,138.0,33.53221957040573
13591,137.0,33.63201911589008
13661,138.0,33.53221957040573
13729,138.0,33.53221957040573
13799,138.0,33.53221957040573
13868,138.0,33.53221957040573
13937,138.0,33.53221957040573
14007,139.0,33.4326579261025
14075,138.0,33.53221957040573
14145,138.0,33.53221957040573
14214,138.0,33.53221957040573
14283,138.0,33.53221957040573
14353,138.0,33.53221957040573
14422,139.0,33.4326579261025
14491,138.0,33.53221957040573
14561,138.0,33.53221957040573
14629,138.0,33.53221957040573
14699,137.0,33.63201911589008
14768,136.0,33.73205741626794
14837,136.0,33.73205741626794
14907,135.0,33.83233532934132
14976,134.0,33.93285371702638
15045,133.0,34.03361344537815
15115,133.0,34.03361344537815
15183,132.0,34.13461538461539
15253,132.0,34.13461538461539
15322,132.0,34.13461538461539
15391,131.0,34.2358604091456
15461,131.0,34.2358604091456
15529,130.0,34.33734939759036
15599,130.0,34.33734939759036
15668,129.0,34.43908323281061
15737,128.0,34.54106280193237
15807,127.0,34.64328899637243
15876,127.0,34.64328899637243
15945,127.0,34.64328899637243
16015,127.0,34.64328899637243
16083,127.0,34.64328899637243
16153,127.0,34.64328899637243
16222,126.0,34.74576271186441
16291,126.0,34.74576271186441
16361,127.0,34.64328899637243
16430,127.0,34.64328899637243
16499,127.0,34.64328899637243
16569,127.0,34.64328899637243
16637,127.0,34.64328899637243
16707,128.0,34.54106280193237
16776,128.0,34.54106280193237
16845,129.0,34.43908323281061
16915,129.0,34.43908323281061
16984,130.0,34.33734939759036
17053,130.0,34.33734939759036
17122,131.0,34.2358604091456
17191,132.0,34.13461538461539
17261,132.0,34.13461538461539
17330,132.0,34.13461538461539
17399,133.0,34.03361344537815
17469,133.0,34.03361344537815
17538,133.0,34.03361344537815
17607,133.0,34.03361344537815
17676,132.0,34.13461538461539
17745,130.0,34.33734939759036
17815,128.0,34.54106280193237
17884,126.0,34.74576271186441
17953,123.0,35.0546780072904
18023,121.0,35.26187576126675
18092,118.0,35.57457212713937
18161,116.0,35.78431372549019
18230,114.0,35.995085995085994
18299,113.0,36.10086100861009
18369,112.0,36.206896551724135
18438,112.0,36.206896551724135
18507,112.0,36.206896551724135
